label,review
0,睡了一天两夜还是没有恢复体力，看来睡觉不是办法！看来得试试别的方法。比如说工作！[晕]
0,他：再吃一个。我：不吃！求求你了！他：哼~一副烈女的样子。[泪][泪][泪][泪][抓狂][抓狂][抓狂][抓狂]
0,回复@军中武官:[汗][睡觉]晚上才有时间 //@军中武官:能不能不半夜发吃的?你叫胖子情何以堪[抓狂][可怜]
0,//@刘毅: 右边的话听来耳熟 //@LifeTime:这个分析的确客观介绍了马国当前乱象。但是，执政党利用挑起宗教感情和民族感情，轻而易举地把所有矛盾都转嫁给美国和中国，政治发了国难财。[怒][怒]
0,[衰]这什么节目阿。。。编剧好二。准备弹琴?
0,[泪][泪][衰][衰]今天我也被@碧浪  调戏了，求火力支援！！！
0,告诉你真相后，我很后悔，唉。[衰]
0,停电了，幸福人民不幸福[泪]
0,[蜡烛]//@怀念那抹忧伤:[蜡烛]//@吴顾问1970:[蜡烛]//@老友记Friend:安息[泪][蜡烛] //@曹峻Glacier2: 老杨，一路走好![泪]
0,操！到哪还得是有关系或熟人帮忙才行，王道！ //@朱刚V5:操//@司爱武: 操 //@麻辣小知:太恐怖了！ //@胡淑芬:好险//@哑巴: 比较之间，医院立见高下//@宁财神:操！[怒][怒][怒][怒][怒]
0,悲催的一天：早7:50被挖起来买回来的火车票，结果发现我家的票下午3点始卖；8：50出门打车，直到9:40才打到，遂决定：这辈子永远不在劲松桥东第一个路口打车上班；我这可怜的手哇[泪]到现在还冻的僵僵滴
0,今天过节，本想犒劳自己喝罐可乐，可是外卖小哥竟然忘了带[泪]天意啊[抓狂]
0,[泪][泪][泪]??? //@古er:[蜡烛]
0,“生活再忙，也要懂得善待自己”[泪]#阿尔萨斯#白葡萄酒再次出镜，果然出色！
0,Skype是我见过的广告最多的客户端软件[怒]快赶上三俗网站了
0,回复@儿童贩:@宁财神 感觉他最明白，可就是啥也不能说[泪] //@儿童贩:只看了表白那一幕 等看重播
0,[泪] //@徐珊珊airs:再次看还是热泪满面~~~ //@热血青年一枚: 这礼物真棒，叔爱你们！！！能和这帮有才华有情怀有脾气的亲们一起一些真挚的时光，真是幸会！@guoguowanwan @王凡睿 @何之千 @自言自语的天空 @echo_ww @咩无梦 @oooo汤圆oooo @骄傲的克瑞斯陈 @媛来是我LZ 还有谁没有@到啊。。。。我我
0,被贝利＂钦＂点，西班牙有点悬[衰] 蓝色入梦，我先睡喽
0,[汗][抓狂]真的可以
0,下雪啦！下午回杭州开车要更小心嘞。。。[抓狂]
0,哎呦，看得我眼泪飙出来了~ //@大海炫动文创:[泪][泪][泪][泪][泪][泪][泪]心痛~
0,艹，误人子弟吧//@子轩大灰狼: 周末乐乐吧 //@我王杨:我。。。//@小fang-芳:我要把这破教材烧了[怒]
0,一会儿去万通买卡套[衰]
0,马达加斯加[衰]
0,作品[抓狂][抓狂][抓狂][哈哈][哈哈][哈哈]
0,真的流泪了[泪] //@廖双辉之新茶味人生:震撼，也许是传说，还是被感动震撼了
0,好像好像去上海！[泪] //@骆忠华:[good] //@海英tina: 上海的青年朋友们，周日见！
0,它含着多少委屈离开的啊[泪]
0,最初，周六工作的时候，我妈打电话说：怎么那么多事情啊？不容易做吧？妈过去帮你[泪] 现在，我妈总说：别在外面了，回来我和你爸养你[泪] [心] [心] //@Luna熊猫爱旅行：哈哈。。是感动的么？还是无奈的？。。我妈也老这么说“不干了，妈养着你！”
0,剧情峰回路转，那位亲根本没把钱包带出门[晕]  //@吉吉大人:没有地头蛇带，忘记提醒你们了
0,出来混迟早都要还的。//@张国悦2010: 诅咒那些虐待小动物的人，一定会遭报应的！[怒]//@Sunny沈珊: 周颖这个变态的贱货，等着遭报应吧！//@通州区陪乐园的狗狗: //@Y刚睡醒: [怒]
0,初八早上就很堵了[泪]大家都回京好早
0,又地穿甲[泪][泪]@MrGrindy
0,//@留胡子的小老鼠：爱咋就那么纠结呢。。。[晕]
0,[泪]好吃不过年夜饭！！各种羡慕嫉妒恨！
0,天啊！我好饿！貌似晚上忘记吃饭了！额?真是忘记了！[晕][泪][汗]
0,终于等到《龙族三》下卷的最终交稿版了[泪]现在就看出版社的了，只要@热血小邪 痔疮不发作，大家春节前肯定能看到。网上有预定说15日到货的那肯定不靠谱，还是等正规大经销商自己出通知吧[爱你]
0,回复@吴越之秋:兄台 就是想到这一层 我得天天抱一下啊 //@吴越之秋:回复@眭枫:我现在女儿不在身边，没法天天抱了。[泪]
0,三个工作日是小事。还有等二十多天不到的。抵制不用#盛付通#  [衰][抓狂][泪][怒]
0,用培养奥运冠军的方式培养诺贝尔奖得主，行吧，运动嘛？ //@任志强:梦。 //@王巍w:中国制造诺贝尔奖的模式就是重大创新，赏个奖！[抓狂] //@黄益平: 创新的本质是什么？就是巨大的不确定性，很难事先圈定成功人选。
0,觉得时间好少，事情好多[泪][泪]@追着耗子的猫 连静下来看会儿书的时间都要用挤的[生病]不过好在还有你们的陪伴与支持[爱你][爱你]@追着耗子的猫 @飞的三色堇 @洪姐姐的围脖 @Essie_McGregor @兔小严 @cindy-di @You-Niki小昊子 加油[奥特曼]
0,非常天气公共交通瘫痪！这还是帝都呢！[抓狂] //@带鼠疫的耗子:都停了？！ 呵呵 好啊！！ 这雨下的真有水平！！正赶上晚高峰！！ // @王小jin一小枚 :神马情况这都是...别慌 别慌... // @庄雅婷 ：。。。为毛帝都下个雨就一副末日彩排景象啊！
0,//@大众点评网-上海美食: 超爱炸猪排…难怪瘦不下来……[衰] [衰] [衰]
0,可以提高转发量了 //@李开复: 整改归整改，惩罚归惩罚。[衰]
0,回复@不大君seven_:念 啥... [晕]太有才了！可惜不是.. //@不大君seven_:你不说了吗，念啥
0,打不上车～又要迟到[泪][泪][泪]
0,//@北海美羊羊会议公司: //@全球智慧语录:可怕[怒] //@Happy张江:太可怕了[衰]姑凉们擦亮眼睛啊//@猫小姐爱婚礼: 这故事之前看过。。。。据说男的有完美的不在场证明，老太婆一人承担了所有责任，男的可以留着亡妻的房子车子继续相亲了。。。。常州的姑娘们擦亮眼睛哦。
0,大叔，出门前千万别忘记吃药啊。 //@上海新闻网: [衰][生病]
0,[哈哈]//@姑娘忒高兴: 虎毒还不食子呢…[泪]
0,这么雪白，定有冤情[晕]//@小三三童鞋:雪很大啊。[吃惊]@蔡幼林@黑衣法师
0,不能想，不能比啊！[泪]
0,不懂电脑用毛笔写啊，练书法也成家[偷笑]//@楼楼的温暖:不?电脑的作家更多 //@野山狐儿:不懂备份也可以当作家? //@闲人一枕清霜:[哼][哼]老虎在教我备份，之前以为多存几个文档就是备份[泪][泪]
0,[抓狂]每天都被繁琐的事情拖着！谁说克服掉这种忙碌得并没有成就感的情绪就能让以后工作生活更加顺利，真心想不通！为了生存好像都是要浪费许多生命的！不如直接回家种地算了！体力劳动来的更加纯粹直接！[抓狂]
0,这文字的格式[赞] ！这图片的角度[可怜] ！大师您没做娱记实在是当今娱乐圈史上最大遗憾啊[抓狂] ！同时，您所在的贵单位，也应该为能拥有您这样的跨界人才而感到莫大荣耀！让我们一起为大师鼓掌撒花吧[爱] [围观] ~~~
0,是吗？在哪里呢！ //@画板的颜色:帮主，我们到了…但是在门口等位[泪]// @画板的颜色 : @三样菜帮主   年会要开到特别晚，希望去的的时候还有豆汤豆苗以及牛蛙～[馋嘴][馋嘴]晚上见～
0,梦里的10斤4两。[晕]
0,[泪][泪][泪]人民的……//@童振刚-:腐败先锋@中?军人[围观][抓狂]
0,明知道注定要分别 散落在天涯 再难相见的人 宁愿从一开始 就保持距离[泪]
0,毕业证和学位证书终于找到了[泪]，明天就复印给出版局。忽然要查资料，我很惊恐。。。。
0,我吃啥啊，饿[泪][泪]
0,四个半月，显怀了，如此能吃，今日称体重居然比刚怀孕时还瘦了！宝宝@?氏?? 你吸收真心好！[嘻嘻]一大碗饭后。。老公！！我又饿了！[抓狂]@夜千night
0,嗯 有点那个意思哦 //@于小伟: 你把我拍的像个吃货啊！[抓狂]
0,"【《#爸爸去哪儿#》录制结束 #王诗龄#不舍落泪】第一季最后一站牡丹江雪乡已录完，几个小盆友中年纪最小的#Angela#问跟拍她的编导""下次什么时候见你们？""，得知再也见不到时，突然""哇""地大哭，这一哭几个爸比全都热泪盈眶，一时间宝贝爸比哭成一团..[悲伤][悲伤]#童言无忌好催泪#.http://t.cn/8kqU0Ld"
0,#躺枪你就转了吧#很好奇，有多少倒霉孩纸的父母被毫无节操的医生问过这样一道让人蛋疼的单选题？！――您是保大人还是保孩子？！[可怜]又有多少倒霉孩纸被这道题无情地抛弃，又奇迹般地生存下来在看这条微博？！[泪]躺枪你就转了吧。。。[?]
0,#现在特别想吃什么# [抓狂]下午茶时间到了！！给这里来一份英式下午茶吧！！亲们想吃什么啊啊啊啊啊[泪]
0,回复@龙双丰:留点遗憾，生命才完整。[哈哈] //@龙双丰:星期天给琪博的的话中，都说想过来的，可惜哦，这么盛大的集会未能参加。[抓狂] //@哈戳戳:回复 @唐建光:此刻后悔昨天离京返蓉老哈？  //@唐建光: 妹娃儿多哦
0,尼玛！！BI到底是怎么想的，我就看一个月的日数据。。。。这是要闹哪样。。。。[怒][怒]是要我一个一个导出50多张表嘛！！！！！！
0,爱是@在厦门的宋宋 你和我 //@博斐秀禾李正熙:爱！！！@VivianMandy@枫林人语@沣之道-杨铁锋@老千--右外@天音ai @毅心医意@冰豆汁tife@纯洁的小理想@缘0617@摩羯羯疯了@爱谁谁王木木@珍惜一切1986@北京大蜗牛儿//@博斐秀禾tina肖: [泪]感动//@狒狒程: //@当时我就泪奔了: 无言的感动～
0,做起，不能再纵容自己，都2012了[睡觉]//@韩国潮流速递: 每天每个体式坚持一分钟。[抓狂] 要么瘦，要么死，想瘦就关注@90斤刚刚好呢 ~
0,法海的鼎锅，青蛇会找俺么[衰]@懒人业余餐厅 你怎么看[哼]
0,[泪] //@潘瓶子:爱心接力 //@胡大丙: @胡大豆4519 @DreamSophia @朗道TongLan @去哪儿酒店直通车老王 @潘瓶子 以上朋友帮转，尤其是老潘，身体好，要一定要挽救宝宝生命。谢谢！！ //@翟艳丽Angela:转！  //@北青旅游的阳光:无
0,刚刚在妈妈家经历一场停电风波后，回到自家，开灯，无用；不会吧，这都传染！在试过N回后最终确认是闸盒儿坏了，今晚就只能在黑暗中睡去，幸好手机有点电，不然最后的一点亮光都没了......[晕][汗][睡觉][失望]
0,可耻！[怒]
0,同感啊[泪] //@洪海天了个咪:以前弄那么挤干嘛啦//@提提子加油: 早该有了，一直想不通为毛它们贴那么紧
0,哈哈，查了一下，真是international kissing day! enjoy the simple pleasure of kissing TODAY![爱你] //@鱿物：[泪] 求飞吻~~
0,外面舒服啊，咱北京能看见这样的天也不容易[泪]
0,[哈哈][晕][泪][睡觉][耶][月亮]
0,//@谷玉恒：心酸！//@浅香藏心：//@樊少:这是哪里的女孩儿，哥哥真想认你做个妹妹，让你生活得更好些，起码可以吃顿干净的大米饭，用筷子[泪]
0,[抓狂]好久没吃了
0,?是多?得意且有意义的一???[嘻嘻]身穿美丽的婚纱，身边全是国家队的顶梁柱[嘘]！@毛毛迅 @马儿RUN 你们是多么盼望我嫁出去呢[爱你][泪]！羽毛球是我最爱的陆地运动！借此机会拜个师，争取成为羽毛球娱乐队冠军[奥特曼]
0,[泪]光阴似箭日月如梭，时间总会抹去许多光环//@其实: 转了，岁月总要留下痕迹，但经历和心态会留在气质上吧，她们依然那么平静、宁静。珍惜青春岁月，但也不惧怕似水年华。
0,不过最近总有人呼吁让我稍微流氓点，在咱们这儿，太正气，往往结果都不怎么好[晕]，悲催的人生。//@李嵩波:呼吁公平竞争 //@魏来Tony:这么做不对，只会把一个最好的合作者推向对手。看看非死不可和spotify咋合作的！@老兵  //@尹亮:咳… //@孩子气的南瓜:@申音
0,下午从社里出来去交宽带费用，看到联通店里人巨多，就去附近“金美后”店逛逛，然后......然后就用1.8K多的毛毛换来了6件衣服。[害羞][鄙视][抓狂]周四取货时全部真人真图哈。为了安慰受伤的小心灵，在呷哺呷哺吃了套餐，这下连身也伤了。[泪][黑线]
0,煎鸡蛋没放油！！我在想什么！！@八爪live @胡一梅Sophie [泪][泪][泪]
0,马年春节临近，一早怀着一颗感恩的心，手提着打包小包的衣物来到@厦门天新公益 服务站，结果铁将军把门，一颗爱心[心]顿然拔凉拔凉的[伤心]，打400电话询问后得知已经放假一周了，短短五分钟陆续有爱心人士前来捐助，面对现状表示不解，带来的又不能再带回，没办法只能从破碎的防盗窗塞入。@厦门小鱼网
0,//@满满笑容的春儿:深圳的朋友们帮帮忙吧@赵梓琳深圳 @??祥 @赵鹏105 @余少群 集合你们的力量。。。 //@深圳兼职: 帮朋友转发转发的、想投资的可以考虑一下。博主的朋友帮忙转发一下吧[泪]
0,太可怕了，太可恶了，停车场那些人摇窗围观的集体沉默也真让人寒心！//@殳俏: 太可怕了，尤其我这种人还经常会喝斥电影院里大声说话的人，各种队伍里插队的人，车库里骑线停车的人。。想想好后怕啊。。[泪][衰]
0,//@全球时?榜: 老夫子，一起走过的童年[泪]
0,希望你?得好?我本＂?肥血?史＂[晕][哈哈]@Pete三姑父
0,有点难过，要告别那对兔牙，再没人说我像卡通人物了。会不会啃苹果都要小心翼翼了[泪]
0,[泪] //@景山东街的老胡同:[蜡烛]//@紫禁城里的格格四九儿城里的妞妞: 别关。他们一定能回来//@北京人不知道的北京事儿:心疼了一下[泪]//@先生玩物：别关，他们还在路上。。。
0,#大吃大话#减肥的孩子伤不起 [晕][晕]
0,回复@老黄在路上:那给你贴上没有啊，你这只是个受理单啊，你没把通行证给他们啊？[晕]//@老黄在路上:回复@广播人沈雷:没说啊 人来说好了
0,[怒] //@CherishFF: 帅到这个程度有点困难啊
0,[晕] //@小风高尔夫:终于明白全运会高尔夫项目为什么门票要2000块了，因为一堆丑事不敢拿出来给大家看呀……平叔，让你的微博飞起来吧！
0,11路噶呦得比11路还慢。我也头好疼啊，还腰疼！[泪] //@曲宁忘忧草:谁知道不靠谱的头疼发作[泪]//@??嘉-不?-?喜:@曲宁忘忧草 不靠谱的酒局，不开车~|[泪]
0,//@俺叫老鬼: 回复@施乐会潘旭苗:到新疆，老鬼请你吃。[嘻嘻] //@施乐会潘旭苗:太贵了，老鬼，俺穷，吃不起 //@施乐会潘旭苗:回复@俺叫老鬼:老鬼，你金华的么 //@俺叫老鬼:回复@施乐会潘旭苗:[给力] //@施乐会潘旭苗:[泪]人呢，没人理我@志愿者王红伟 @浪子世斌 @老大笨象
0,味千，N年没吃了，好歹吃了一碗，没食欲，吃完有点儿恶心。我的肠胃怎么突然不好了呢[悲伤]
0,怪不得中国好人越来越少了//@纠结的A型: 难道做好人的下场都是这样么？这对恶魔应该枪毙一万次[怒]
0,[哈哈] //@Y蛋挞王子Y://@莎莎小窝:[晕]
0,回复@请谨记_: 哈哈 就是啊，6、7、8三天，这把你急的[偷笑] //@请谨记_:下午二话不说就去了 还可美了 去了人家说明天才开始[泪] //@一麻一辣周少华:走起[鼓掌]
0,回复@月之之: 呵呵，具体得做啥呢？私信，我衡量能够帮您做得好再说吧？年纪越大，越相信承诺，不轻易答应人家，答应了一定尽力而为做好！我今天赶着去无锡出差，就为了某些人不守信诺而仓促补锅去的！火气大呀！[怒][泪][哈哈][嘻嘻]//@月之之:回覆@梁子庚JeremeLeung:你也是空中飞人阿，希望我们能合
0,亚运会拼命花钱装门面，如今是拼命赚钱填补财政赤字！反正，羊毛出在羊身上~[鄙视]//@潮爆郑琨: //@贺佳佳:广州这是怎么了？！[怒] 垃圾分类应该做的是宣传教育，引导市民养成习惯，是一个过程。不要动不动就以收费的形式来解决问题，可以吗？
0,[衰]鬼见愁
0,我没听到[泪]
0,清晨发现，昨天下午去上海深夜赶回只停留4小时的某人还买了布歌东京的栗子蛋糕。嗯，我说过我想吃某家的蛋糕和这家的布丁，我想他一定是忙晕二合一了…没想到打开冰箱看到了一大盒六罐布丁，没忘，小感动[心][爱你] 去机场，然后纠结剩下没吃完的布丁会坏掉[泪][泪][泪]
0,弹簧被压榨到极限都会反弹，别在逼了不然我真的毛了！[怒][怒]
0,@音乐制作人旦旦 音乐[抓狂]音乐[抓狂]音乐[抓狂]我会定时提醒的[挖鼻屎]
0,这两天就准备和思密达的面走起[吃惊][汗][晕][哈哈][嘻嘻][钱][偷笑][可爱][呵呵]
0,//@张江南导演://@宣谣: 还是觉得特别牛，创意效果俱佳//@宋洋美术: [话筒]//@李国庆: [抓狂]
0,[泪][蜡烛] //@福气多多2006:我从来不去采用小燃气罐的火锅店，用小燃气罐的火锅店本身就是个极其高危的场所，爆炸烫伤或致死的常有发生。这次死伤太大，应该引起各方面的关注了吧。[怒]吃货们唯一要注意的就是少去或不去这样的地方，如果进去了，就是进入了雷区，再怎么注意小心都没戏！逝者安息
0,//@天王星儿: @疾行万里路 @万紫千红001668 ?//@纪许光:临沂，独立了吗？ //@元芳视角:[怒骂]
0,回复@眉啡色五7976:噢~ //@眉啡色五7976:偶发883，发出去了 //@冰人儿:求证[晕][吃惊]
0,我想，今晚是睡不着了。。。[泪]
0,555，这次没得去[悲伤]//@穷游网: 提到大吉岭，你最先想到的是红茶，宝格丽的香水，还是韦斯安德森的电影？在这座终年被喜马拉雅山脉庇佑的小山城，可以悠闲的逛茶园品红茶。在天气晴好的日子，一次不经意的回眸就能看见干城章嘉。#穷游锦囊#带你去探寻梦幻茶乡大吉岭
0,#小米派发福利哈#无条件只要您乐意，转发此微博，说出你最喜欢什么蛋糕，法国国宝级@卡门贝尔现烘芝士 蛋糕登陆北京！今天开始到9.18日晚6点止，共有39张体验券，卡门贝尔8寸芝士蛋糕白吃，您还不赶紧的啊！（可惜只能北京的筒子啊！[泪]），爱吃蛋糕的童鞋走起啊！[赞][嘻嘻]
0,“音容宛在、眉骨依旧...”说得好造孽哦[泪] 说实话，我也想不起来鱼香肉丝到底该是什么味道了，偶尔吃一口，依稀仿佛似是而非。
0,//@铃木爱理123:#云南彝族5岁女孩张鸿娜#意外掉入开水锅，凭着超凡毅力爬出自救，烫伤严重[泪]现在昆医附二院住院治疗，如若治疗顺利，预计仍有#2万缺口#。儿慈会9958透明平台捐款通道：http://t.cn/zjuRGoN[心]期待您的爱温暖呵护她[心] @漆光伟光头教练 @茗缘茗人名茶 @i大狗熊 @阳澄禹衡
0,[疑问][抓狂][衰]//@陈源TL: 我昨天回来的，的确每件行李都要过X光机。好在咱是一贯的守法良民。
0,//@马继跃:[围观][围观]天性 人性 怎么可以这样 我们且不说商业道德 关健是给首都丢脸//@康容茂://@瑷羽小姐: 草[怒][怒][怒] //@董芳: 谴责这样的强盗行为! //@张三://@董稚: 直接把宾馆名字发上来。让他们关门
0,四点三十三的票我看成了四点五十五...还在路上好慌张！[泪]
0,这个时候的雪糕肯定是去年剩在冰柜底的啊。//@独眼u: ……真是一对儿苦命鸳鸯雪糕啊。//@Azzurri: [衰]
0,[怒][怒][怒]看看！@Jessicajue7777777 //@金毛豌豆TanG: 物业没有通知就撒剧毒老鼠药，小区狗狗遛狗后即刻死亡5只，物业然后没有说法！请法律人士支援！借鉴下请各位小主遛狗的时候，拉紧绳子，千万注意狗狗低头吃的东西！
0,法芙那，奶奶的错字害死人呀[泪][泪][泪]
0,我又饿了[泪]
0,#美事鲜闻#【美国男子为防妻分家产 将50万美元黄金扔垃圾箱】今年3月，美国科罗拉多斯普林斯市52岁的厄尔?雷?琼斯为了防止离婚之后妻子分掉他的一半家产，将价值50万美元的黄金全都扔进了垃圾箱，这些黄金如今很可能都埋藏在一座垃圾填埋场下。[伤心]土豪的世界越来越难懂了。。。。
0,回复@湘人余岁柏:跟余总学学[可爱] //@湘人余岁柏:看样子，天下男人都爱美女！@尹峰 @长沙杨柳 @何高峰V 几位兄弟都不发言！[泪]
0,嗯~~~~我也是[泪]
0,[怒骂]//@北京人捍卫大北京:哎！你们真的不作为@北京地铁
0,转 //@王权锋:帮转！?  //@王浩908: [泪] //@360陶伟华:帮转，最恨这种人。  //@Xiezhenyu:帮转  //@yaotian:转！丢孩子后，基本这个家就毁了 //@梁巨民:大伙请帮转 //@leekayak: 转发微博.
0,在携程选的机位无效是怎么个情况？[泪] 我在这里:http://t.cn/z8AUaZs
0,//@邱老贰:还有石钟山，龙官洞[拳头] //@雪掩江流:[哈哈]坚定不移滴支持九江~~~ //@赵腾飞在织围脖:受不鸟了！这地方太吸引人了！！也想去，我心里争斗的厉害，一个是寺院，一个是人间天堂！！[泪]好挣扎！！  //@浔城竹聆风: @雪掩江流 @赵腾飞在织围脖  //@九江旅游杜少华:欢迎再来九江。
0,蹲电脑前面等//@刘星在嘻哈包袱铺: 嘻哈包袱铺会在明天集体表演节目，期待吧 //@第六届CCTV相声大赛:唉，明晚最后一场直播了，伤感迎面袭来！[泪]我们明天见！[亲亲]
0,#激情张家口# 亲爱的朋友们，我是住在8820房间的千寻，哪位带iphone两项充电器了，能借我用下吗？我的三项的找不到插板[泪][泪]@小柳菁儿
0,回家把钢丝球扔了 //@文怡:用钢丝球就把锅全毁了[泪][蜡烛]。等我今天拍完再说哈。同志们，你们听我一句话，钢丝球这种东西，就别进咱们家门儿了，擦什么都不合适。它的存在，我也不知道是为了啥[汗]//@乐克7:怎么洗的啊！[疑问]我用铁刨花擦都没有你的干净！求解？！
0,好感动！//@nimo家的金小夕：转过必须再转 //@别吃朋友:相依为命，在这有情世间~~ // @云深不知处 ：多少人还不如他们俩啊// @挚爱净土故乡 ：【动物情深】非常有爱的流浪狗照顾和保护流浪猫！太感人了[泪] @别吃朋友 @佛子如毅 @南无阿弥陀佛48大愿 @领养小铺 @低碳地球 @反皮草TERRY @清心清茶金沙漠
0,又进医院，五百大洋没了，随便一盒药就是一百多，中药、针灸加拔罐，还要（光着上身）被一帮女实习生围观！[泪]
0,就是就是！[衰]
0,70分钟了恒大竟然没有一次像样的射门[抓狂][抓狂]
0,@胡2荣 我把你家店取衬衫的单子给丢了[泪]咋办？
0,爸爸好腻害[晕][晕][晕]@纯粹捧场的一只猫
0,还记得前年被宰打过12315，对方说找不到路过来。我们部门大都女生，面对对方几个东北大汉，也只有忍了。三亚宰客并非一日之乱，和当地政府长期疏于治理不无干系！/@陈朝华://@李开复 : 还七折呢！[衰] //@何刚 : 三亚挨宰账单！7个菜9746元
0,汗，是叙利亚央视记者，不是ccav的 //@紫菜饭团子的墨迹生活:求证 //@天使云儿720:[吃惊]「求证」不可能吧？//@张国庆看天下: 「求证」不可能吧？叙利亚自由军敢灭中国记者？ //@陈晴OSY-400://@石小杰微博: [泪]
0,白老师通过自己的行动告诉我们一个道理，“出来混迟早要还的”。[衰]
0,人工吸了两年毒气坑爹啊坑爹超标4倍我很焦虑[怒骂]
0,泥煤的，昨天被电饭锅烫了下，今天还红着，请问怎么搞啊！不想留疤……[泪][抓狂] 我在:http://t.cn/zQw64YF
0,回复@恺撒要逆天:狮子都受不了，处女更受不了。 //@恺撒要逆天:我就处女[泪]确实抓狂了…… //@纳兰若仪:回复@考拉小姐520:也是狮子，也受不了?我讨厌人家东西放边边，不小心一碰就掉，刀/杯子/手机／碗/第东西更是危险，很讨压人屡教不改，如不巧在这类人边上，会帮他们把东西摆好。
0,@虫二啊 //@峤九一: m一个，早上起来听//@Kosuke杰斯君:震惊了…!!![泪]好！好！听！
0,打个电话，气死了！狗屁，办个事，很简单的事整的那么复杂，本身就不正规，还非把自己弄的那么正式，假装很正经！今天心情极为不爽！想骂人~[怒]
0,突然感觉好无助[泪]不会再爱了[泪]//@Jackie卓越:不是地球人，是颤抖吧中国人！//@石小飞啦://@王珂-病蛹:[汗]//@王珏-深圳: 转发微博
0,今儿吃了九家餐厅……破纪录了[晕]本周扫店22家[衰]
0,包裹山。才包了一半……[泪][泪]亲们别慌啊…
0,命都给了，求妹纸们看过来[泪][泪]//@蔡米勒:喜欢的姑娘来看看~店主实在，不真给命！
0,在北京发生这样的事情应该按事故处理！真是北京的悲剧！！！[抓狂][怒][抓狂][怒]//@vinCent_________边超:// @郑挪 :神马情况啊 //  @何汉的马甲  :求真相
0,废驴兵，好词 [good]//@侯宁:太不文明了，还不道歉？废驴兵，你想怎样？[悲伤]
0,回复 @DJ王珂:是呀是呀 姐一词道破“逞能” 或者就是“自虐” 对谁都比对自己好。。。[失望] //@DJ王珂:哈哈哈，是不是我们白羊都有点逞能？[挖鼻屎]我也是，过后发现手臂一直发抖，抬都抬不起来。。。
0,真相了？ //@孤独求图:这么多新闻，你们谁听过那个官员没有血用，没有吧！血库血少，那看是给谁用！//@刘锐元: 同问！//@水蓝印象: 保管费？[怒][怒][怒]
0,[衰]//@肖楠: 还有养绵羊的？//@绵羊猫清雪天天十六岁: 好可爱 绵羊什么的 //@-RM-:……//@墨-峥: @-RM- 你家道友丢了//@东都小肥狼: 小区里还能捡到这物种！！！//@第五元呆_唯亲模式开启:= = 谁家蠢咩咩走丢了？//@板砖天师殷忘川: Σ(っ °Д °;)っ@夏影依恋 师弟这是不是你孩子走丢了
0,擦。。。花样作死大赛！[抓狂]@行吟者麦兜 @余苇渡 @安东
0,"[泪]羡慕嫉妒恨,我要去成都!!"
0,韩亚航空飞机失事，让我想起2011年12月9日亲身经历过的一次紧急跳舱事件。我最大的感触是：一定要坐在离紧急出口最近的位子；身份证件一定要随身携带；一定要听从机务人员安排不要去拿行李；跳舱离开后一定要跑得越远越好。我记得当时很多国人就拼命去拿行李，跳下去之后还在结伴聊天合影留念[衰][衰]
0,为什么！！！总是虐杀动物！贱人！//@微博宠物: 好心疼[泪]，请珍爱我们的狗狗！//@微博同城会: 这！他们怎么下的去手啊啊啊啊！！[抓狂]
0,//@谷正中://@媒体人晨晓: //@司马平邦: [怒][话筒]怎么回事？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
0,#北京事儿#【北京连续4天重度污染天气[泪]亲们还记得可以深呼吸的日子吗？ 】从28日开始至今，北京已连续4天出现重度污染天气，其中大部分时间，北京市区达到6级严重污染。有专家表示，除了污染物排放，不利的扩散条件也是主因。建议亲们白天避免不必要的户外活动，也提醒家里晨练的老人请减少运动量。
0,感同身受[泪]//@享买的鱼-周勇:转发微博
0,[爱你]早上讨好少爷说周末带他参加万圣节趴？讨好老公说过年去韩国看那个外表青涩其实是个精虫上脑的色狼韩国朋友？结果~~~[汗]少爷说打死也不去过万圣节过香港太累又要被鬼屋吓死了！老公昨晚答说好今早又反口说过年想回去陪我爸！[悲伤][悲伤]这些理由都让人无法反驳！
0,惊蛰，鱼出坑，在路上[偷笑]早餐吃三个汉堡是不是有点违和感[衰] 我在这里:http://t.cn/8kRRkTc
0,这雨下还是不下，吓得俺也不敢出门，俺没有小铁锤啊[抓狂]
0,又冷又晕 又要病了[泪]
0,【30年后的#林志颖#与小#Kimi#成人见人爱的双胞胎[心]】#林志颖#曾经偷偷告诉我们#逆生长的秘密#，你有没有好好在家学习？但是拥有不老童颜也是有烦恼的...30年后，小Kimi也长大成人，与现在的爸比站在一起，你还能分得清吗？机智的网友用一张图告诉你#逆生长的结局#[泪]http://t.cn/zRNfEof
0,@曹为杰造型师  收图啦！我发觉你总抢镜哈！明明帮我做发型，怎么亮点在你头上叻？[晕][右哼哼]
0,要死了。。。[悲伤][衰][泪][失望]
0,#北京突发#【今天下午5点！妹子，犯得上拿命求他吗？】@芥末小墩儿：东四环大郊亭桥下，一女突然跪马路中间了！！！我老公好心眼，好言相劝，得知与男友打架，男友说：“你跪这一小时就原谅你”。。。mlgbd这种男的说这话你丫还真听啊 [怒]劝了也不听，就这样跪在马路中间。。。路过的司机注意吧！
0,[酷]同样烟花，从前眼里是美好的过年，现在看只是雾霾污染。分别心由境而生。。。[晕]
0,这位女同志需要承受多少“压力”啊！//@侯宁: 回复@向日葵的果田:[怒] //@向日葵的果田:35元？奇迹
